F606W flux (muJy),F814W flux (muJy),F125W flux (muJy),F160W flux (muJy),F606W err (muJy),F814W err (muJy),F125W err (muJy),F160W err (muJy),redshift
0.182128,0.157422,0.214147,0.334609,0.0278651,0.0316509,0.027312,0.025003,2.337366666666666
0.0410534,0.024429,0.0520434,0.114832,0.0233771,0.0263242,0.0323567,0.0302914,1.4888333333333332
0.291189,1.05303,2.46356,3.57142,0.0262614,0.0358593,0.0450358,0.0408751,0.6759833333333334
0.104143,0.25521,0.341834,0.385809,0.0230546,0.0300163,0.0344342,0.0307669,1.0093166666666666
0.045513,0.0737025,0.0885574,0.0986245,0.0136913,0.0168145,0.0152271,0.012295,0.5229833333333334
0.702566,1.03393,1.49395,1.65221,0.0324264,0.0408554,0.0720479,0.0443642,0.35363333333333324
0.12187,0.203271,0.277321,0.422182,0.0222437,0.0284477,0.0339345,0.030347,0.15386666666666668
0.0461374,0.131326,0.19586,0.25666,0.0115184,0.015808,0.0342737,0.0281624,0.9309166666666666
0.0728212,0.37496,2.40681,4.50524,0.0329323,0.0421063,0.0546356,0.0514794,1.7712166666666667
0.181042,0.229471,0.157683,0.257284,0.0338488,0.0409567,0.0328105,0.0300464,3.4875833333333333
0.145041,0.152497,0.202479,0.219163,0.0145948,0.0166888,0.022263,0.0197416,1.2031666666666665
0.0706862,0.09065,0.152326,0.17629,0.0158102,0.0194834,0.016618,0.0148257,1.22765
0.0589899,0.101802,0.18893,0.16708,0.0151436,0.0207578,0.0204479,0.0199481,0.47595000000000004
0.24754,0.386925,0.971964,1.35412,0.0176819,0.0224508,0.0345513,0.0315936,1.7850833333333334
0.189578,0.365951,0.604213,0.64708,0.0114598,0.015118,0.0383875,0.0338218,0.34054999999999996
0.0857502,0.137098,0.188409,0.428503,0.0246275,0.0293336,0.0257007,0.024553,0.41785
0.136064,0.155076,0.188249,0.238281,0.0141853,0.0174201,0.0204612,0.0179672,0.30638333333333334
0.116689,0.203574,0.237287,0.285265,0.00866374,0.0114495,0.0184663,0.0161141,0.5737
0.0337413,0.152652,0.267996,0.30626,0.0107666,0.0143474,0.0214274,0.01846,0.6740499999999999
0.0634643,0.0794078,0.128748,0.18887,0.0159258,0.0192344,0.023086,0.0212398,0.5268666666666667
0.632804,0.788808,1.71648,2.28405,0.0394535,0.0490713,0.064418,0.0454885,1.1419333333333332
0.0511981,0.181238,0.188786,0.273334,0.018476,0.024278,0.0282979,0.0255127,0.6968666666666667
0.242192,0.496015,0.692011,0.722693,0.0186154,0.0246699,0.0302416,0.0260313,0.9101666666666667
1.44582,3.30644,5.36037,6.14916,0.035463,0.0484942,0.050061,0.0413479,0.4302166666666667
0.0687779,0.0870569,0.0886819,0.152544,0.01518,0.0184557,0.0211182,0.0192347,0.4987333333333333
0.044745,0.133479,0.226575,0.265303,0.0111317,0.0153089,0.0223876,0.019315,1.086566666666667
0.0726966,0.0514852,0.11292,0.158625,0.0130717,0.0152625,0.0183434,0.0166843,1.6155333333333335
0.438154,0.535755,1.16252,1.60698,0.0243639,0.0298528,0.0347986,0.0283916,2.1237
0.781609,0.812096,1.64895,1.71324,0.0346726,0.0405221,0.0487011,0.0425542,1.4175166666666665
1.32654,2.60293,3.98734,4.91953,0.0285823,0.036898,0.0422338,0.0374321,0.46313333333333334
0.0301836,0.0466062,0.152136,0.137615,0.0108157,0.0137677,0.0218578,0.0185576,2.4675833333333332
0.0306679,0.0524866,0.0874401,0.108211,0.00826031,0.0101343,0.0216298,0.0185145,1.2721333333333333
0.195593,0.209941,0.354681,0.43091,0.0226218,0.0256192,0.022784,0.0201129,1.6443166666666666
0.0666331,0.0577414,0.0785759,0.172164,0.0211438,0.0249486,0.0296165,0.0273782,1.46175
0.0996734,0.13337,0.167068,0.240369,0.0175551,0.0236298,0.0221593,0.0202194,1.3614666666666668
0.0489493,0.0710412,0.0921042,0.144919,0.0143274,0.0175177,0.0210482,0.0188009,0.9018833333333333
0.101535,0.103319,0.0966429,0.180141,0.017945,0.0209826,0.01826,0.0161041,1.5234333333333334
0.230038,0.283417,0.491124,0.703512,0.0185638,0.0227276,0.0275196,0.0247738,1.56645
0.0630592,0.143706,1.2791,2.43678,0.0203489,0.025369,0.0348474,0.0331818,1.8048833333333334
0.125446,0.203611,0.286198,0.332769,0.0207203,0.0258821,0.0298353,0.0265227,0.7913166666666668
0.0306987,0.0959126,0.132444,0.222849,0.0174649,0.02257,0.0191218,0.0178449,0.8306666666666667
0.0892286,0.168329,0.213225,0.282579,0.0114439,0.0152199,0.0233753,0.0207482,0.4573333333333333
0.209768,0.272183,0.298377,0.476481,0.0213396,0.0258992,0.0300154,0.0269213,0.3073333333333333
0.483647,0.581946,1.36078,1.45628,0.0351504,0.0433768,0.0517957,0.0459002,1.5243333333333335
0.0656573,0.107037,0.291651,0.270904,0.0182554,0.0229149,0.0361577,0.0319887,0.9227833333333334
0.0719169,0.111589,0.184473,0.234164,0.0158471,0.0198826,0.0228492,0.020921,1.1111333333333333
0.0376444,0.0922838,0.124154,0.103639,0.00921289,0.0123566,0.0201952,0.0173142,0.9185833333333333
0.0128346,0.0706288,0.302776,0.526644,0.0134642,0.0170241,0.0216325,0.0197381,1.7565000000000002
0.132859,0.137777,0.287834,0.276744,0.0209253,0.0244734,0.0292016,0.0260779,1.4498499999999999
0.173092,0.174602,0.387528,0.414126,0.0158256,0.0187519,0.0225861,0.0199241,1.0145666666666664
0.988046,1.28035,1.53221,1.65154,0.0285346,0.0352424,0.0393639,0.0342261,0.24034999999999998
0.0570525,0.240006,1.95227,3.13361,0.018217,0.0235505,0.0410291,0.0376861,1.33485
0.165833,0.17487,0.419465,0.591946,0.0190183,0.0231795,0.0291844,0.0262185,1.8978333333333335
0.192124,0.11519,0.111944,0.220619,0.0393874,0.0442669,0.0764115,0.0663911,3.0104333333333333
0.0497072,0.0574941,0.148223,0.168728,0.0115542,0.0138268,0.016648,0.0148862,1.5648666666666669
0.643944,0.952387,1.21597,1.34054,0.0371127,0.0469175,0.0446814,0.0391881,0.31381666666666663
0.0196888,0.0882842,0.190777,0.583363,0.0250141,0.0309908,0.0277339,0.0266407,2.631283333333333
0.632177,1.18462,1.48932,1.65678,0.0287761,0.0370326,0.0430924,0.0375716,0.5324833333333333
0.0852467,0.160418,0.15539,0.174476,0.0157206,0.0198525,0.0238425,0.0200217,2.7769666666666666
0.16104,0.212136,0.350208,0.446699,0.0157895,0.0208411,0.0245609,0.0218104,1.6766499999999998
0.233319,0.253474,0.451173,0.60203,0.0288615,0.0340821,0.0294649,0.0270352,1.6306
0.0640141,0.0540641,0.0765537,0.120276,0.00925627,0.0100186,0.0144131,0.0128974,1.8478333333333332
0.29977,0.352769,0.487959,0.558396,0.0194126,0.0235778,0.0268572,0.023699,1.2000666666666666
0.0466503,0.0430135,0.081653,0.150773,0.0112701,0.0134069,0.0192476,0.0174835,1.6286499999999997
0.0778208,0.0605215,0.133272,0.203295,0.0212069,0.024212,0.0219938,0.0198302,1.1692333333333333
0.0415075,0.0668324,0.13864,0.167099,0.00892421,0.0119456,0.0232319,0.020804,1.4455833333333334
0.0496991,0.0496806,0.0490777,0.096632,0.00787114,0.00934097,0.0104041,0.00975505,2.518333333333333
0.132713,0.148644,0.143469,0.210179,0.0129829,0.0154985,0.0221169,0.0197568,3.1087833333333332
0.0608416,0.106838,0.218851,0.2609,0.0166199,0.0200613,0.0179384,0.0163073,1.0439
0.0236587,0.0164591,0.0395333,0.0928368,0.00801687,0.00946124,0.0120442,0.0107318,1.8562666666666665
0.0266143,0.0355596,0.0436708,0.0831361,0.0123369,0.0141049,0.0233014,0.0210611,1.7375166666666668
0.102229,0.110036,0.181648,0.284254,0.0144342,0.0162654,0.0174265,0.0160137,1.7502666666666666
0.61654,0.6729,1.03846,1.22167,0.0246829,0.0291426,0.0333074,0.0296698,1.2159833333333332
0.088689,0.117853,0.252484,0.213226,0.01344,0.0168682,0.0201356,0.0173692,1.6928666666666665
0.128074,0.173058,0.360798,0.605376,0.0160672,0.0214066,0.0266279,0.0243129,0.7147
0.0793064,0.110337,0.157707,0.225569,0.0178092,0.021628,0.0183914,0.0170251,3.420816666666667
0.011907,0.0736834,0.507428,1.02402,0.0170981,0.0216905,0.0519394,0.0482019,2.0542666666666665
0.127606,0.124982,0.172839,0.255201,0.0157037,0.0185892,0.0218347,0.0191792,1.1719666666666666
0.305251,0.493954,0.683473,0.825899,0.0283506,0.0352542,0.0406633,0.0366856,0.38198333333333334
0.361204,0.369203,0.531307,0.849413,0.015975,0.0191436,0.0279342,0.02529,2.2698500000000004
0.310256,0.544919,0.609233,0.520122,0.0159864,0.0210372,0.0336901,0.0279685,0.9291833333333334
0.0628669,0.145729,0.409917,0.771509,0.0291251,0.0365475,0.0437198,0.0407795,1.376966666666667
0.479543,0.876598,2.51339,4.2218,0.0364534,0.0457403,0.0573017,0.0528159,1.3658333333333335
0.0591885,0.0613782,0.0705834,0.0959355,0.0138738,0.0158509,0.013828,0.0124758,2.0211333333333337
0.0205226,0.0441276,0.0624344,0.117562,0.0146755,0.0180998,0.0170646,0.0144946,0.9087
0.357021,0.582831,0.861757,0.926056,0.0172573,0.0229608,0.0355251,0.0314336,0.34369999999999995
0.095263,0.276573,0.326646,0.261389,0.0311045,0.0414917,0.0696366,0.0594153,1.9234666666666664
0.0655338,0.117402,0.219405,0.238728,0.0129105,0.015747,0.0224524,0.0199736,0.7367666666666666
0.0824005,0.110194,0.0956556,0.149535,0.0153222,0.0190616,0.0210534,0.0186175,1.3200666666666667
0.127082,0.198936,0.273832,0.321616,0.0165257,0.0203544,0.0291904,0.0254243,0.9074
0.0789381,0.060163,0.223361,0.258584,0.023808,0.0290216,0.0447088,0.0406394,1.3525166666666666
0.282587,1.01029,1.84597,1.9297,0.0149134,0.022078,0.0333508,0.0276779,0.5563
0.0354655,0.0967064,0.0985259,0.131387,0.0083319,0.0108798,0.0164563,0.0155968,0.8717666666666665
0.041225,0.0791661,0.312078,0.511901,0.0134863,0.01794,0.026263,0.0239022,2.0147833333333334
0.2302,0.474101,0.691165,0.75361,0.0210063,0.0272203,0.0303399,0.0254772,0.7183999999999999
0.0260731,0.0279491,0.0327312,0.0921324,0.012795,0.0149686,0.0208348,0.0190831,1.2852333333333332
0.0762741,0.139662,0.214376,0.186699,0.0129971,0.0171599,0.0295798,0.0220362,0.4894
0.112829,0.112006,0.239169,0.23204,0.0185193,0.0220768,0.0400475,0.034617,1.32285
0.681399,1.5503,3.43414,4.70916,0.0237539,0.0319862,0.0496122,0.0443748,1.1109666666666669
0.100637,0.224067,0.374571,0.348953,0.017455,0.0228633,0.0339499,0.0296984,0.9100333333333334
0.1377,0.301707,0.507489,0.573583,0.0208606,0.0270398,0.0235041,0.020354,0.9041
0.433126,0.447633,0.755963,1.04765,0.0246058,0.0297771,0.0360903,0.0316821,1.869633333333333
0.501409,0.547617,1.1164,1.42948,0.0274808,0.0333103,0.0400988,0.0356917,1.8081333333333331
0.134059,0.130033,0.203498,0.293875,0.0184311,0.0212718,0.0293402,0.0270456,1.6034999999999997
0.295505,0.395987,0.471751,0.617158,0.0203546,0.0245326,0.0346397,0.0309717,0.9886833333333334
0.38775,0.589382,0.651333,0.840475,0.0193052,0.0249242,0.0335041,0.0301983,0.5175
0.0300559,0.087635,0.122528,0.109953,0.0240669,0.0301321,0.0305033,0.0271484,0.9355000000000001
0.0764823,0.100841,0.173327,0.203409,0.0168355,0.0211082,0.0250433,0.022296,1.555133333333333
0.0544486,0.122204,0.129349,0.227844,0.0190659,0.0236819,0.0200418,0.01853,0.9091666666666667
0.204549,0.427505,0.847237,1.1168,0.0198502,0.0254036,0.0307586,0.0278915,1.128866666666667
0.200915,0.257257,0.569772,0.914387,0.0202603,0.0241501,0.0343457,0.0357973,2.3773166666666667
0.328393,0.339057,0.664547,0.731714,0.0196951,0.0233284,0.0279533,0.0242233,1.5660833333333333
0.0485319,0.0994459,0.14605,0.153247,0.0113881,0.0148485,0.0178013,0.0148315,0.6155166666666666
0.0665485,0.0957211,0.473232,1.05012,0.0257585,0.0306944,0.0330616,0.0313696,2.13745
0.0415361,0.125882,0.196226,0.20727,0.0108773,0.0141243,0.0214165,0.0186327,0.9425333333333333
0.0470033,0.0512084,0.0406446,0.0845762,0.0117792,0.0141846,0.0167948,0.0145915,2.306416666666667
0.108065,0.127618,0.157711,0.234924,0.0124508,0.0151731,0.0202179,0.0182177,2.417333333333333
0.122967,0.194489,0.303582,0.340563,0.0190527,0.0234668,0.0203144,0.0176331,1.02915
0.368454,0.857847,1.46733,1.69137,0.0209174,0.0278608,0.0325891,0.0282387,0.8445333333333332
0.187328,0.256544,0.453592,0.541285,0.0179232,0.0221011,0.0264026,0.0234937,1.7335166666666666
0.00300012,0.0161493,0.110951,0.126282,0.0201961,0.0238055,0.0307469,0.0276254,4.8429
0.202496,0.214011,0.479494,0.410792,0.0244347,0.0297335,0.0356301,0.0303109,1.0869333333333333
0.175732,0.201215,0.389813,0.437606,0.0138157,0.0169492,0.0256297,0.026248,1.0664833333333332
0.0136273,0.132714,0.44962,0.391656,0.0106992,0.0141964,0.0219613,0.0184596,1.7838
0.152907,0.144624,0.296175,0.312949,0.0153737,0.0183167,0.022333,0.0197659,1.34155
0.0395955,0.063818,0.0911661,0.126509,0.0127556,0.0153927,0.0219584,0.0203916,1.2814499999999998
0.107066,0.29698,1.1315,2.13774,0.0230452,0.0287794,0.0438565,0.0400856,1.2895166666666666
-0.0198181,0.077357,0.150833,0.386368,0.0431599,0.0539276,0.107797,0.0851398,5.084483333333333
0.3053,0.592767,0.742788,0.823728,0.0235767,0.030744,0.0348499,0.0303855,0.7165666666666667
0.166022,0.20711,0.367186,0.530931,0.0152631,0.018619,0.0227112,0.0204388,1.3101166666666668
0.0725294,0.138036,0.309298,0.369629,0.0213297,0.0263912,0.0317932,0.0285434,1.3998333333333333
0.0268752,0.0435221,0.0810637,0.15657,0.0102818,0.0130502,0.0156035,0.015547,2.9052333333333333
244.241,339.893,353.735,372.192,0.283821,0.345618,0.331577,0.25777,1.4576683333333333
0.394426,0.923368,1.51731,1.70433,0.0292216,0.0391572,0.070239,0.0603802,0.9085333333333333
0.299888,0.782042,1.24156,1.40169,0.0241355,0.0336667,0.028462,0.0244562,0.43346666666666667
0.0655673,0.179302,0.36213,0.41359,0.0133772,0.0173302,0.0207316,0.0185663,0.6890333333333333
0.0238951,-0.0223205,0.0127201,0.160214,0.0219702,0.0275204,0.0557613,0.0443102,7.667833333333333
-0.0092393,-0.0108925,0.084882,0.132941,0.0103623,0.0133034,0.0206644,0.0193281,3.2878833333333333
0.236206,0.265115,0.405267,0.554009,0.0240644,0.0289355,0.0244782,0.0222843,2.3499333333333334
0.0228095,0.0695193,0.173906,0.185212,0.0115513,0.0151752,0.0187664,0.0161151,0.8588
0.113296,0.108857,0.178613,0.256761,0.0148285,0.0175135,0.020781,0.0187122,1.4189666666666667
0.0852143,0.182152,0.507123,1.00703,0.0277733,0.0350123,0.0436126,0.039743,2.778233333333333
0.0574031,0.0488707,0.0571885,0.10482,0.0126325,0.0141439,0.0163463,0.0151872,1.4018499999999998
0.471242,0.537485,1.00662,1.16114,0.0174515,0.0211898,0.0345068,0.0306933,1.4802666666666668
0.0262765,0.0899232,0.187928,0.213202,0.00914204,0.0116985,0.01762,0.0166655,0.6990999999999999
0.317369,0.369064,0.863888,1.17751,0.0220086,0.0265727,0.0495346,0.0443584,1.9537833333333336
0.0642028,0.0639009,0.0939901,0.108698,0.00964985,0.0119704,0.0155559,0.0137939,1.690316666666667
0.166924,0.190531,0.225353,0.417009,0.0195481,0.0236383,0.027242,0.0251769,2.2936333333333336
0.150792,0.420822,4.14531,8.17833,0.0309776,0.0393616,0.0560172,0.0535142,2.0157
0.181751,0.247868,0.525635,0.835171,0.0154418,0.0200095,0.0287048,0.0266413,0.22066666666666668
0.0794956,0.0801521,0.0933015,0.121976,0.00989207,0.011638,0.0131944,0.0119968,2.3621833333333337
0.072238,0.173102,0.361187,0.45006,0.0130617,0.017056,0.0246786,0.0214548,0.9735666666666667
0.240301,0.388261,1.03332,2.18064,0.0256424,0.0337362,0.0443037,0.0495404,2.4569666666666667
0.225396,0.462089,0.69939,0.78021,0.0182736,0.0240027,0.0282119,0.0247423,0.6742333333333334
0.0660924,0.108191,0.280716,0.345752,0.0124803,0.0157289,0.0265253,0.024171,1.1741499999999998
0.0453967,0.100516,0.872974,1.86084,0.0183397,0.0228141,0.0302549,0.0289503,2.1277166666666667
0.121479,0.129993,0.238841,0.320627,0.0149155,0.0176763,0.0256438,0.0233159,1.6437333333333333
0.0609914,0.0381428,0.055141,0.151719,0.0118629,0.0143816,0.0204438,0.0181635,1.3360666666666667
0.316898,0.378834,0.471599,0.47284,0.0227017,0.027118,0.0390361,0.0343208,0.5297833333333333
0.132092,0.129912,0.130588,0.354888,0.0131746,0.0156955,0.0185527,0.0166246,1.3278999999999999
0.0611245,0.0516133,0.0801882,0.156719,0.0182905,0.0224474,0.0217542,0.0201019,0.31534999999999996
0.0238339,0.0640905,0.0950013,0.122615,0.00853703,0.0112614,0.0161245,0.0145036,1.0168666666666668
0.0488388,0.0888862,0.121297,0.128115,0.0113958,0.0150571,0.0166696,0.0147372,0.8860166666666668
0.103762,0.13385,0.158857,0.172473,0.0125347,0.0163588,0.0206097,0.0185105,0.7439
0.261725,0.329018,0.547982,0.709666,0.0168287,0.0204593,0.0292333,0.0258833,1.6245833333333335
0.0828683,0.0811506,0.131124,0.158219,0.00866335,0.0108361,0.0141525,0.0127809,1.58715
0.105644,0.174514,0.202558,0.22974,0.0120996,0.0148574,0.0175035,0.0154313,4.0805
0.0592433,0.0668179,0.0920511,0.204806,0.0121552,0.0151277,0.0176592,0.0165495,1.1738666666666668
0.176045,0.507788,0.837133,1.03726,0.0215092,0.0291667,0.0342617,0.0304364,0.6578
0.233594,0.438326,0.572321,0.570822,0.014462,0.0187158,0.0256625,0.0220538,0.88115
0.0697338,0.082609,0.103404,0.145246,0.0111989,0.0139331,0.0165879,0.0142883,1.0846666666666664
0.222899,0.765554,1.3721,1.79413,0.0206179,0.0283883,0.0336308,0.0301499,0.6667666666666667
0.0936039,0.178082,0.248691,0.232084,0.0178146,0.0230107,0.0262518,0.0227048,0.58785
0.263643,0.441766,0.512431,0.531693,0.01469,0.0189508,0.0264922,0.0226634,0.7219666666666668
-0.00712371,-0.00403817,0.0053054,0.0387134,0.0085436,0.0106472,0.0235451,0.0206577,5.771166666666666
0.228188,0.227402,0.2205,0.34579,0.0326845,0.039845,0.0683233,0.060326,1.494
0.0765275,0.115643,0.177645,0.232908,0.0156584,0.0189402,0.0162066,0.0150533,1.7718166666666668
-0.00633669,-0.0262041,-0.0122691,-0.0600159,0.0208948,0.0267472,0.0490765,0.0441793,5.342883333333333
0.215869,0.3177,0.518064,0.789035,0.0141169,0.0179353,0.0264983,0.0239983,1.0084666666666666
0.0810837,0.122702,0.153111,0.204541,0.0162217,0.0191243,0.016051,0.0144461,3.4830166666666673
0.153786,0.22994,0.355518,0.334908,0.0148052,0.0187198,0.0333493,0.0295843,0.46618333333333334
0.697008,1.68088,2.93073,3.4595,0.0299545,0.0406812,0.0471726,0.0409434,0.8752833333333333
0.00047639,-0.000191668,-0.00341408,0.00264936,0.000886089,0.00106076,0.00184444,0.00175755,6.268003333333333
0.0708547,0.0639438,0.0920226,0.106487,0.0115016,0.0135218,0.0200017,0.0172293,1.09075
3.70997,5.95964,7.15302,8.36099,0.0406165,0.0521505,0.0701865,0.0609651,0.5189
0.0243693,0.0729533,0.127562,0.142348,0.00778005,0.0102355,0.01532,0.0145585,2.0501166666666664
0.243177,0.304549,0.519189,0.777851,0.0276465,0.0337621,0.0503158,0.0454023,0.22856666666666667
0.349946,0.777695,1.26816,1.30187,0.0262014,0.0345454,0.0539984,0.0361712,0.80665
1.40833,3.58246,6.91408,8.65938,0.0374947,0.0507528,0.0776105,0.0803033,0.9187499999999998
1.17149,2.47539,3.79686,4.76711,0.0289502,0.0386317,0.0554092,0.049306,0.6405666666666666
0.471276,1.11236,1.69267,2.00273,0.019068,0.0261158,0.0383656,0.033907,0.7256166666666667
1.57386,3.37451,4.60753,4.89036,0.03718,0.0503522,0.0675341,0.0553841,0.9112666666666667
0.0795881,0.136535,0.412602,0.442127,0.0185788,0.02219,0.0330114,0.0288223,1.0049833333333333
0.322728,0.542271,1.1638,1.51895,0.0233491,0.0290778,0.0364923,0.0324957,1.1887166666666666
0.0443648,0.062924,0.152247,0.207528,0.0198499,0.023132,0.024972,0.022933,1.2335166666666666
0.0988017,0.125427,0.237967,0.248197,0.0124006,0.0153152,0.0180584,0.0159304,0.9318
0.0294701,0.0734349,0.183713,0.298346,0.011975,0.0148627,0.0213811,0.019069,1.640883333333333
0.0157222,0.0230182,0.346242,0.666486,0.0145149,0.0178915,0.0232902,0.0214859,1.9582499999999998
1.0839,1.78742,2.10389,2.41558,0.0292761,0.0374752,0.0527235,0.0469835,0.5074666666666666
0.305725,1.18255,2.89123,3.83282,0.0261926,0.0364617,0.0376826,0.0333794,0.8860333333333333
-0.000490151,0.000733454,-0.00390196,0.00818419,0.0014897,0.00185701,0.00326107,0.00315644,6.482500000000001
2.11436,3.33191,4.36991,5.01471,0.0479092,0.060897,0.0701908,0.0618104,0.3488
0.193732,0.204034,0.27501,0.484984,0.0160457,0.0192905,0.0220977,0.0220137,1.3359166666666666
0.0798977,0.0804634,0.106786,0.126078,0.0198715,0.0238018,0.0209727,0.0177553,1.5732166666666665
0.323876,0.393948,0.810217,1.1157,0.0247733,0.0302146,0.045423,0.0497871,1.7767833333333334
0.108649,0.176111,0.591928,0.806226,0.0243695,0.0283868,0.0325107,0.0291531,1.5182
0.0800428,0.094794,0.255841,0.482346,0.0217357,0.026945,0.0332288,0.030196,1.8433333333333335
0.0254468,0.0269347,0.088419,0.124132,0.0192557,0.0232634,0.0207231,0.0186963,1.0725333333333333
0.0534561,0.129026,0.206566,0.238389,0.0165079,0.0208225,0.0301652,0.026538,0.6189
0.124583,0.314758,0.432922,0.544172,0.0159697,0.0210718,0.0247195,0.0222317,4.048566666666667
0.0302494,0.125164,0.22147,0.238731,0.01411,0.0188036,0.0215808,0.0191799,0.64925
0.270433,0.335407,0.627761,0.820233,0.0175486,0.0216327,0.0384567,0.02806,1.7935166666666664
0.961797,3.06542,10.6414,15.1175,0.0449797,0.0593971,0.0988755,0.0908877,1.1279000000000001
-0.00824241,-0.0108154,-0.0514836,-0.0947577,0.0139711,0.0173583,0.0315553,0.0281615,4.889083333333333
0.0251151,0.0107986,0.11634,0.0766922,0.0333399,0.0396876,0.04912,0.0427944,1.385816666666667
0.0305921,0.0651729,0.0993752,0.13378,0.0115512,0.0148055,0.0211601,0.0195217,1.1010833333333332
0.253202,0.26751,0.586265,0.681951,0.0219829,0.0265696,0.0370741,0.0288592,1.4132833333333334
0.158681,0.262717,1.06442,1.43031,0.0371491,0.0429389,0.0507443,0.0450344,1.8112166666666667
0.0955441,0.158834,1.55362,3.39109,0.0251932,0.0315312,0.0508165,0.047967,2.0994500000000005
0.294772,0.358911,0.65348,0.715722,0.0174084,0.020593,0.0277995,0.0242407,1.534716666666667
0.115155,0.204268,0.244003,0.272341,0.0172893,0.0224367,0.0256392,0.0227999,0.71095
0.198334,0.628226,0.54617,0.71047,0.0462131,0.0624117,0.0898496,0.0777701,1.1415333333333333
